partner_id,partner_segment,region,channel,price_band,quality_score,eligible_for_test,treatment_group,baseline_commission_rate,test_incentive_rate,bookings_before,bookings_after,adr,gross_revenue_before,gross_revenue_after,platform_margin_before,platform_margin_after,cancellation_rate_before,cancellation_rate_after,cannibalization_pressure,booking_delta,revenue_delta,margin_delta
100841,Premium,North Europe,Mobile,Budget,73.0,0,0,0.175,0.0,451,484,65.02,29322.89,31468.47,5131.51,5506.98,0.1542,0.1524,0.01,33,2145.5800000000017,375.46999999999935
100842,Core,North Europe,Affiliate,Budget,86.9,1,1,0.165,0.025,154,149,89.79,13827.94,13378.98,2281.61,1873.06,0.1068,0.1078,0.01,-5,-448.96000000000095,-408.5500000000002
100843,Core,Central Europe,Mobile,Budget,87.7,1,1,0.165,0.025,240,218,70.52,16924.76,15373.33,2792.59,2152.27,0.0793,0.0926,0.01,-22,-1551.4299999999985,-640.3200000000002
100844,Growth,South Europe,Direct,Midscale,91.1,1,1,0.155,0.025,156,179,148.05,23095.93,26501.1,3579.87,3445.14,0.1588,0.1465,0.01,23,3405.1699999999983,-134.73000000000002
100845,Long Tail,South Europe,Mobile,Upscale,86.7,0,0,0.15,0.0,186,185,253.14,47083.27,46830.14,7062.49,7024.52,0.0607,0.0644,0.01,-1,-253.12999999999738,-37.969999999999345
100846,Core,South Europe,Mobile,Budget,88.8,1,0,0.165,0.0,384,335,83.78,32172.05,28066.76,5308.39,4631.02,0.1104,0.092,0.01,-49,-4105.290000000001,-677.3699999999999
100847,Premium,West Europe,Mobile,Upscale,85.3,0,0,0.175,0.0,274,285,184.41,50527.08,52555.54,8842.24,9197.22,0.0469,0.0495,0.01,11,2028.4599999999991,354.97999999999956
100848,Growth,West Europe,Mobile,Budget,80.7,1,1,0.155,0.025,195,209,51.87,10114.37,10840.53,1567.73,1409.27,0.0843,0.1062,0.01,14,726.1599999999999,-158.46000000000004
100849,Long Tail,West Europe,Mobile,Midscale,78.9,0,0,0.15,0.0,159,167,139.41,22166.59,23281.89,3324.99,3492.28,0.0586,0.0689,0.025,8,1115.2999999999993,167.29000000000042
100850,Growth,South Europe,Corporate,Budget,75.6,1,1,0.155,0.025,299,339,76.05,22737.76,25779.6,3524.35,3351.35,0.1024,0.0991,0.01,40,3041.84,-173.0
100851,Growth,North Europe,Direct,Midscale,65.9,0,0,0.155,0.0,279,264,103.2,28793.78,27245.73,4463.04,4223.09,0.1082,0.1132,0.01,-15,-1548.0499999999993,-239.94999999999982
100852,Long Tail,Central Europe,Mobile,Midscale,68.4,0,0,0.15,0.0,111,117,148.18,16448.18,17337.27,2467.23,2600.59,0.0963,0.077,0.01,6,889.0900000000001,133.36000000000013
100853,Long Tail,Central Europe,Mobile,Midscale,75.2,0,0,0.15,0.0,107,102,135.93,14544.28,13864.64,2181.64,2079.7,0.1238,0.1225,0.01,-5,-679.6400000000012,-101.94000000000005
100854,Growth,West Europe,Affiliate,Budget,80.4,1,1,0.155,0.025,246,260,85.83,21115.26,22316.94,3272.86,2901.2,0.0765,0.0491,0.01,14,1201.6800000000003,-371.6600000000003
100855,Core,South Europe,Corporate,Upscale,92.4,1,0,0.165,0.0,197,188,294.71,58056.93,55404.59,9579.39,9141.76,0.0855,0.0851,0.01,-9,-2652.340000000004,-437.6299999999992
100856,Premium,North Europe,Direct,Upscale,77.6,0,0,0.175,0.0,372,410,284.29,105754.68,116557.58,18507.07,20397.58,0.1143,0.0865,0.01,38,10802.900000000009,1890.510000000002
100857,Long Tail,Central Europe,Affiliate,Midscale,88.0,0,0,0.15,0.0,130,127,171.17,22251.94,21738.44,3337.79,3260.77,0.0451,0.0266,0.01,-3,-513.5,-77.01999999999998
100858,Core,Central Europe,Direct,Midscale,88.8,1,0,0.165,0.0,224,252,134.51,30130.24,33896.52,4971.49,5592.93,0.0626,0.0769,0.01,28,3766.279999999995,621.4400000000005
100859,Core,Central Europe,Direct,Midscale,75.7,1,0,0.165,0.0,227,263,141.99,32230.69,37342.16,5318.06,6161.46,0.0973,0.1017,0.01,36,5111.470000000005,843.3999999999996
100860,Premium,West Europe,Mobile,Budget,83.9,0,0,0.175,0.0,150,140,94.62,14192.27,13246.11,2483.65,2318.07,0.1025,0.0982,0.01,-10,-946.1599999999999,-165.57999999999993
100861,Premium,North Europe,Direct,Upscale,75.6,0,0,0.175,0.0,198,146,167.66,33197.45,24478.93,5809.55,4283.81,0.1316,0.1207,0.01,-52,-8718.519999999997,-1525.7399999999998
100862,Premium,North Europe,Direct,Budget,91.2,0,0,0.175,0.0,502,549,118.56,59514.83,65086.94,10415.1,11390.21,0.0732,0.0602,0.01,47,5572.110000000001,975.1099999999988
100863,Core,North Europe,Direct,Midscale,84.4,1,0,0.165,0.0,285,276,142.36,40573.85,39292.57,6694.69,6483.27,0.0784,0.0808,0.01,-9,-1281.2799999999988,-211.41999999999916
100864,Growth,North Europe,Affiliate,Budget,66.1,0,0,0.155,0.0,179,165,102.94,18425.83,16984.71,2856.0,2632.63,0.0847,0.0806,0.01,-14,-1441.1200000000026,-223.3699999999999
100865,Long Tail,North Europe,Mobile,Budget,79.6,0,0,0.15,0.0,178,169,82.38,14662.77,13921.39,2199.42,2088.21,0.0998,0.1183,0.01,-9,-741.380000000001,-111.21000000000004
100866,Long Tail,Central Europe,Mobile,Midscale,94.5,0,0,0.15,0.0,230,221,86.76,19955.75,19174.87,2993.36,2876.23,0.0676,0.0654,0.01,-9,-780.880000000001,-117.13000000000011
100867,Premium,North Europe,Direct,Midscale,76.2,0,0,0.175,0.0,226,252,101.08,22844.86,25473.03,3997.85,4457.78,0.0885,0.0892,0.01,26,2628.1699999999983,459.92999999999984
100868,Growth,North Europe,Affiliate,Upscale,82.5,1,0,0.155,0.0,304,308,213.2,64813.03,65665.83,10046.02,10178.2,0.086,0.0693,0.01,4,852.8000000000029,132.1800000000003
100869,Growth,Central Europe,Affiliate,Upscale,83.5,1,1,0.155,0.025,291,352,179.59,52259.5,63214.24,8100.22,8217.85,0.1011,0.117,0.01,61,10954.739999999998,117.63000000000011
100870,Premium,South Europe,Affiliate,Budget,67.6,0,0,0.175,0.0,148,155,104.11,15407.69,16136.44,2696.35,2823.88,0.0908,0.0929,0.01,7,728.75,127.5300000000002
100871,Growth,South Europe,Direct,Budget,83.1,1,1,0.155,0.025,214,228,88.14,18862.25,20096.23,2923.65,2612.51,0.0684,0.0543,0.01,14,1233.9799999999996,-311.1399999999999
100872,Long Tail,South Europe,Direct,Midscale,64.1,0,0,0.15,0.0,210,203,130.99,27507.05,26590.15,4126.06,3988.52,0.1196,0.1138,0.01,-7,-916.8999999999978,-137.54000000000042
100873,Core,Central Europe,Affiliate,Midscale,71.7,1,0,0.165,0.0,356,374,148.75,52956.63,55634.21,8737.84,9179.65,0.03,0.0339,0.01,18,2677.5800000000017,441.8099999999995
100874,Premium,South Europe,Affiliate,Midscale,88.8,0,0,0.175,0.0,359,386,116.96,41987.1,45144.91,7347.74,7900.36,0.0663,0.0845,0.01,27,3157.810000000005,552.6199999999999
100875,Long Tail,West Europe,Affiliate,Upscale,81.6,0,0,0.15,0.0,114,124,207.43,23647.09,25721.39,3547.06,3858.21,0.0606,0.0623,0.01,10,2074.2999999999993,311.1500000000001
100876,Core,South Europe,Affiliate,Midscale,75.0,1,1,0.165,0.025,82,83,136.67,11206.61,11343.28,1849.09,1588.06,0.1268,0.1248,0.01,1,136.67000000000007,-261.03
100877,Core,West Europe,Mobile,Budget,82.5,1,1,0.165,0.025,160,168,95.46,15272.99,16036.64,2520.04,2245.13,0.0773,0.0882,0.01,8,763.6499999999996,-274.90999999999985
100878,Core,West Europe,Mobile,Midscale,77.4,1,1,0.165,0.025,124,133,129.11,16009.97,17171.98,2641.64,2404.08,0.08,0.1058,0.025,9,1162.0100000000002,-237.55999999999995
100879,Core,West Europe,Direct,Midscale,78.1,1,1,0.165,0.025,352,347,149.49,52621.13,51873.67,8682.49,7262.31,0.092,0.0853,0.025,-5,-747.4599999999991,-1420.1799999999994
100880,Core,North Europe,Mobile,Midscale,84.6,1,1,0.165,0.025,106,99,169.73,17991.74,16803.61,2968.64,2352.51,0.0712,0.0775,0.01,-7,-1188.130000000001,-616.1299999999997
100881,Core,South Europe,Mobile,Budget,70.7,1,0,0.165,0.0,126,117,50.1,6312.39,5861.51,1041.54,967.15,0.0913,0.0889,0.01,-9,-450.8800000000001,-74.38999999999999
100882,Long Tail,West Europe,Direct,Midscale,78.4,0,0,0.15,0.0,149,146,173.05,25785.0,25265.84,3867.75,3789.88,0.0953,0.1019,0.025,-3,-519.1599999999999,-77.86999999999989
100883,Core,North Europe,Affiliate,Midscale,74.9,1,0,0.165,0.0,198,210,121.54,24065.89,25524.43,3970.87,4211.53,0.0863,0.0958,0.01,12,1458.5400000000009,240.65999999999985
100884,Growth,West Europe,Direct,Budget,62.1,0,0,0.155,0.0,329,366,69.23,22775.86,25337.28,3530.26,3927.28,0.1002,0.1017,0.01,37,2561.4199999999983,397.02
100885,Core,Central Europe,Mobile,Midscale,68.8,1,1,0.165,0.025,233,213,145.76,33962.2,31046.99,5603.76,4346.58,0.0783,0.0636,0.01,-20,-2915.2099999999955,-1257.1800000000003
100886,Core,West Europe,Direct,Budget,93.7,1,1,0.165,0.025,214,210,99.18,21225.44,20828.71,3502.2,2916.02,0.0471,0.0546,0.01,-4,-396.72999999999956,-586.1799999999998
100887,Growth,South Europe,Mobile,Midscale,81.8,1,1,0.155,0.025,348,370,139.7,48616.93,51690.41,7535.62,6719.75,0.0906,0.096,0.01,22,3073.480000000003,-815.8699999999999
100888,Growth,Central Europe,Direct,Midscale,64.8,0,0,0.155,0.0,176,189,135.16,23788.52,25545.63,3687.22,3959.57,0.1157,0.1279,0.01,13,1757.1100000000006,272.35000000000036
100889,Premium,North Europe,Affiliate,Upscale,62.6,0,0,0.175,0.0,377,359,299.22,112805.89,107419.94,19741.03,18798.49,0.0747,0.0829,0.01,-18,-5385.949999999997,-942.5399999999972
100890,Core,South Europe,Corporate,Budget,76.9,1,1,0.165,0.025,146,145,94.15,13746.33,13652.18,2268.14,1911.3,0.1136,0.1187,0.01,-1,-94.14999999999964,-356.8399999999999
100891,Long Tail,West Europe,Direct,Budget,93.6,0,0,0.15,0.0,48,42,80.78,3877.29,3392.63,581.59,508.89,0.0951,0.1036,0.01,-6,-484.65999999999985,-72.70000000000005
100892,Growth,North Europe,Mobile,Budget,76.1,1,0,0.155,0.0,217,226,72.3,15688.42,16339.09,2431.71,2532.56,0.1198,0.109,0.01,9,650.6700000000001,100.84999999999991
100893,Growth,South Europe,Corporate,Midscale,91.1,1,0,0.155,0.0,107,105,133.49,14283.57,14016.59,2213.95,2172.57,0.0863,0.0887,0.01,-2,-266.97999999999956,-41.379999999999654
100894,Premium,Central Europe,Mobile,Budget,81.5,0,0,0.175,0.0,348,328,93.73,32618.02,30743.42,5708.15,5380.1,0.1054,0.109,0.01,-20,-1874.6000000000022,-328.0499999999993
100895,Long Tail,West Europe,Direct,Midscale,82.7,0,0,0.15,0.0,150,146,126.91,19036.59,18528.95,2855.49,2779.34,0.1427,0.1268,0.025,-4,-507.6399999999994,-76.14999999999964
100896,Core,West Europe,Mobile,Budget,64.6,0,0,0.165,0.0,314,346,67.35,21148.98,23304.29,3489.58,3845.21,0.1006,0.1063,0.01,32,2155.3100000000013,355.6300000000001
100897,Growth,West Europe,Direct,Budget,87.4,1,1,0.155,0.025,217,218,58.41,12675.39,12733.8,1964.68,1655.39,0.0568,0.066,0.01,1,58.409999999999854,-309.28999999999996
100898,Growth,West Europe,Direct,Midscale,74.7,1,0,0.155,0.0,126,116,193.45,24374.68,22440.18,3778.07,3478.23,0.0587,0.0536,0.025,-10,-1934.5,-299.84000000000015
100899,Core,South Europe,Mobile,Midscale,86.6,1,1,0.165,0.025,252,289,103.99,26206.66,30054.46,4324.1,4207.62,0.1276,0.1069,0.01,37,3847.7999999999993,-116.48000000000047
